track_id,song_id,artist_id,artist_name,song_title,genre,dot1_artist,dot1_song,dot1_genre,dot1_score,dot2_artist,dot2_song,dot2_genre,dot2_score,dot3_artist,dot3_song,dot3_genre,dot3_score,centered1_artist,centered1_song,centered1_genre,centered1_score,centered2_artist,centered2_song,centered2_genre,centered2_score,centered3_artist,centered3_song,centered3_genre,centered3_score,corr1_artist,corr1_song,corr1_genre,corr1_score,corr2_artist,corr2_song,corr2_genre,corr2_score,corr3_artist,corr3_song,corr3_genre,corr3_score,cos1_artist,cos1_song,cos1_genre,cos1_score,cos2_artist,cos2_song,cos2_genre,cos2_score,cos3_artist,cos3_song,cos3_genre,cos3_score
TRUNSXQ128E078B97D,SOALPQQ12A6701F302,ARN0YZ71187B9BA57B,Michael Bublé,Put Your Head On My Shoulder (Album Version),jazz,Lauryn Hill,Interlude 5,r&b/soul,2939.0,Danity Kane,Hold Me Down (Album Version),r&b/soul,2498.0,Five,That's What You Told Me,pop,2452.0,Lauryn Hill,Interlude 5,r&b/soul,2655.64,Danity Kane,Hold Me Down (Album Version),r&b/soul,2366.714999999995,Five,That's What You Told Me,pop,2343.430000000001,Brownstone,Kiss And Tell,r&b/soul,0.6856774468740627,Wang Chung,Hypnotize Me,pop,0.677842457560445,Sharon Jones & The Dap-Kings,Tell Me,r&b/soul,0.671843439612541,Brownstone,Kiss And Tell,r&b/soul,0.6976633312578044,Wang Chung,Hypnotize Me,pop,0.6897901908854601,Sharon Jones & The Dap-Kings,Tell Me,r&b/soul,0.6810213726814099
TRFUJLG128F4255312,SOELKTY12A8C135CCC,ARN0YZ71187B9BA57B,Michael Bublé,Stuck In The Middle With You (Non-Album Track),jazz,Lauryn Hill,Interlude 5,r&b/soul,6146.0,Twista,I'm A Winner (Amended Album Version),hip hop,5387.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,5357.0,Lauryn Hill,Interlude 5,r&b/soul,5687.840000000005,Twista,I'm A Winner (Amended Album Version),hip hop,5087.577500000008,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4973.851249999998,Mac Lethal,Rotten Apple Pie,hip hop,0.8300856592954716,A Tribe Called Quest,Hot Sex,hip hop,0.8245009501149433,Remy Ma,I'm,hip hop,0.8112845791108266,Mac Lethal,Rotten Apple Pie,hip hop,0.837945199176861,A Tribe Called Quest,Hot Sex,hip hop,0.8326642603915566,Remy Ma,I'm,hip hop,0.819070083963102
TRQPMHA128E078B979,SOSHDEL12A6701F300,ARN0YZ71187B9BA57B,Michael Bublé,You'll Never Find Another Love Like Mine (Album Version),jazz,Lauryn Hill,Interlude 5,r&b/soul,8846.0,Twista,I'm A Winner (Amended Album Version),hip hop,8012.0,Eminem,My Darling,hip hop,6826.0,Lauryn Hill,Interlude 5,r&b/soul,8205.679999999997,Twista,I'm A Winner (Amended Album Version),hip hop,7593.529999999994,Eminem,My Darling,hip hop,6434.065000000002,Brett Dennen,When She's Gone,folk,0.7404539621045567,Paul Anka,You Are My Destiny,jazz,0.725983780899779,Phyllis Hyman,Falling Star,r&b/soul,0.7248242380419178,Brett Dennen,When She's Gone,folk,0.7457744617225673,Phyllis Hyman,Falling Star,r&b/soul,0.7317463099137409,Paul Anka,You Are My Destiny,jazz,0.7307450668572184
TRZPSAF128F9349767,SOLOQYJ12AB0188A53,AR20CFC1187B98A25D,Ray Charles,Kiss me baby,jazz,Danity Kane,Hold Me Down (Album Version),r&b/soul,2766.0,Lauryn Hill,Interlude 5,r&b/soul,2715.0,Five,That's What You Told Me,pop,2651.0,Danity Kane,Hold Me Down (Album Version),r&b/soul,2614.254999999999,Five,That's What You Told Me,pop,2525.509999999996,Lauryn Hill,Interlude 5,r&b/soul,2387.4800000000014,Aretha Franklin,All Night Long,jazz,0.6633840411473771,Bo Diddley,I'm Looking For A Woman,blues,0.6163158955966399,Slim Harpo,Late Last Night,blues,0.6136944074496768,Aretha Franklin,All Night Long,jazz,0.6717406806374625,Bo Diddley,I'm Looking For A Woman,blues,0.6271205255021244,Slim Harpo,Late Last Night,blues,0.6246459926082454
TRAEPAC12903CE5DC8,SOELRRQ12AB0188C34,AR20CFC1187B98A25D,Ray Charles,Let's Go,jazz,Lauryn Hill,Interlude 5,r&b/soul,4629.0,Twista,I'm A Winner (Amended Album Version),hip hop,4033.0,Danity Kane,Hold Me Down (Album Version),r&b/soul,3503.0,Lauryn Hill,Interlude 5,r&b/soul,4367.719999999997,Twista,I'm A Winner (Amended Album Version),hip hop,3862.2450000000026,Danity Kane,Hold Me Down (Album Version),r&b/soul,3381.9449999999965,Hilary Duff,Play With Fire,pop,0.83564314886208,Leon Jackson,You Don't Know Me,jazz,0.8186475686719433,Harry Connick_ Jr.,You Don't Know Me,jazz,0.8173676222289026,Hilary Duff,Play With Fire,pop,0.8396840181999419,Leon Jackson,You Don't Know Me,jazz,0.8233483257866896,Harry Connick_ Jr.,You Don't Know Me,jazz,0.8221095552280268
TRMJMVW12903CD44F4,SOZKIGX12D021902C2,AR20CFC1187B98A25D,Ray Charles,Moon Over Miami,jazz,Lauryn Hill,Interlude 5,r&b/soul,628.0,Vanilla Ice,It's A Party,hip hop,436.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,412.0,Lauryn Hill,Interlude 5,r&b/soul,526.7999999999993,Vanilla Ice,It's A Party,hip hop,389.6625000000005,The Prodigy,We Gonna Rock,electronic,363.1,Diana Krall,Charmed Life,jazz,0.4406129182014991,Dragonforce,Heart of a Dragon,metal,0.43689036318517005,Chaka Khan,Lullaby Of Birdland,jazz,0.42424669403476245,Diana Krall,Charmed Life,jazz,0.4655051307245378,Dragonforce,Heart of a Dragon,metal,0.45978957318854374,Chaka Khan,Lullaby Of Birdland,jazz,0.45068090520852994
TRBXTYM128F930793B,SOAAYTO12D021B0A4B,AREIN101187FB5A5FA,Nat King Cole,Hit That Jive Jack,jazz,Lauryn Hill,Interlude 5,r&b/soul,5170.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4761.0,Michael Jackson,Man In The Mirror,pop,4288.0,Lauryn Hill,Interlude 5,r&b/soul,4717.359999999998,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4382.467499999998,Twista,I'm A Winner (Amended Album Version),hip hop,3974.1850000000118,N-Dubz,Sex,hip hop,0.6503563740723305,Juvenile,Around The Way [Explicit Album Version],hip hop,0.6478431455711086,Onyx,The Worst,hip hop,0.6462460748082353,N-Dubz,Sex,hip hop,0.6640112241959808,Juvenile,Around The Way [Explicit Album Version],hip hop,0.6616251667757008,Onyx,The Worst,hip hop,0.6597749337002387
TRFORZM12903CDF88C,SODTNSX12D021979B9,AREIN101187FB5A5FA,Nat King Cole,The Christmas Song,jazz,Lauryn Hill,Interlude 5,r&b/soul,1674.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1136.0,Michael Jackson,Man In The Mirror,pop,944.0,Lauryn Hill,Interlude 5,r&b/soul,1519.4399999999976,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1006.7449999999999,Michael Jackson,Man In The Mirror,pop,811.4900000000011,Billy Gilman,The Christmas Song,country,0.9497017650005115,Gang Starr,Just To Get A Rep,hip hop,0.6086829337448714,Matisyahu,Close My Eyes,reggae,0.5951070970181489,Billy Gilman,The Christmas Song,country,0.9522158241939748,Gang Starr,Just To Get A Rep,hip hop,0.6323971716269889,Matisyahu,Close My Eyes,reggae,0.6182285620531937
TREMJFY12903CF1630,SOMTUNZ12D021B236A,AREIN101187FB5A5FA,Nat King Cole,Too Young,jazz,Lauryn Hill,Interlude 5,r&b/soul,1400.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,806.0,Binary Star,Indy 500,hip hop,714.0,Lauryn Hill,Interlude 5,r&b/soul,1215.9999999999982,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,652.1250000000002,Binary Star,Indy 500,hip hop,622.8750000000003,Dan Hartman,We Are The Young,pop,0.5188348478529496,Carole King,We Are All In This Together,folk,0.5102111362907643,Thought Riot,Save The Humans,punk,0.48157589911254034,Dan Hartman,We Are The Young,pop,0.5324500101412878,Carole King,We Are All In This Together,folk,0.5321206915650755,Thought Riot,Save The Humans,punk,0.5051737784923711
TRKBPHV128F92E3B2D,SOBHTSP12D021B0A27,AREIN101187FB5A5FA,Nat King Cole,Unforgettable,jazz,Lauryn Hill,Interlude 5,r&b/soul,1899.0,Michael Jackson,Man In The Mirror,pop,1525.0,The Pharcyde,Otha Fish,hip hop,1354.0,Lauryn Hill,Interlude 5,r&b/soul,1722.3599999999992,Michael Jackson,Man In The Mirror,pop,1373.560000000001,The Pharcyde,Otha Fish,hip hop,1262.2,Dilated Peoples,Clockwork,hip hop,0.581924750271035,Johnny Mathis,The Windmills Of Your Mind,blues,0.5657645593341247,Michael Bublé,That's All (Album Version),classical,0.5631505296369707,Dilated Peoples,Clockwork,hip hop,0.6016092411518471,Johnny Mathis,The Windmills Of Your Mind,blues,0.5822395834631303,Joe Nichols,Another Side Of You,country,0.5797494446083384
TRHYGVQ12903D046A9,SOEPFCI12AC46877AA,AREIN101187FB5A5FA,Nat King Cole,Autumn Leaves,jazz,Lauryn Hill,Interlude 5,r&b/soul,1572.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1120.0,Twista,I'm A Winner (Amended Album Version),hip hop,1070.0,Lauryn Hill,Interlude 5,r&b/soul,1399.0399999999995,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,975.3575000000008,Eminem,My Darling,hip hop,957.1325000000008,Dawn of Relic,The Awakening,metal,0.5862140234521419,Dusty Springfield,Meditation,jazz,0.5584673794427323,Snog,Into The Light,electronic,0.5510577888746014,Dawn of Relic,The Awakening,metal,0.6035304042203067,Dusty Springfield,Meditation,jazz,0.5788828223712844,311,Firewater,rock,0.5754381238653518
TRWIGSY128F92FE6B6,SOHZWJK12AB017DCF8,AREIN101187FB5A5FA,Nat King Cole,Love Is A Many Splendored Thing,jazz,Lauryn Hill,Interlude 5,r&b/soul,1247.0,Michael Jackson,Man In The Mirror,pop,1090.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1004.0,Lauryn Hill,Interlude 5,r&b/soul,1068.5199999999977,Michael Jackson,Man In The Mirror,pop,936.9825000000019,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,854.7412499999995,Marvin Gaye,That's The Way Love Is,r&b/soul,0.5704907538328311,Bette Midler,The Rose,pop,0.5683491376103943,Giuliano Palma & The Bluebeaters,Somewhere In My Heart,reggae,0.555295220345321,Bette Midler,The Rose,pop,0.5853694070049635,Marvin Gaye,That's The Way Love Is,r&b/soul,0.5849201282374121,Giuliano Palma & The Bluebeaters,Somewhere In My Heart,reggae,0.575161050162068
TRHEGPE128F9311A85,SOHHACX12AB0181443,AREIN101187FB5A5FA,Nat King Cole,Smoke Gets in Your Eyes,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1997.0,Lauryn Hill,Interlude 5,r&b/soul,1906.0,Twista,I'm A Winner (Amended Album Version),hip hop,1771.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1810.8112500000022,Lauryn Hill,Interlude 5,r&b/soul,1683.3600000000008,Twista,I'm A Winner (Amended Album Version),hip hop,1625.497500000007,Bryan Ferry,Smoke Gets In Your Eyes,folk,0.9598809690955777,Frenzal Rhomb,I Love Fucking Up,punk,0.6990726697270981,Patsy Cline,I Love You Honey,country,0.69410631118436,Bryan Ferry,Smoke Gets In Your Eyes,folk,0.9615489344015546,Frenzal Rhomb,I Love Fucking Up,punk,0.7078443967508355,Patsy Cline,I Love You Honey,country,0.702430049446232
TRWZCIQ12903C97881,SOKLXSK12A58A7C3DA,AREIN101187FB5A5FA,Nat King Cole,If You Can't Smile And Say Yes,jazz,Lauryn Hill,Interlude 5,r&b/soul,3250.0,R. Kelly,Don't You Say No,r&b/soul,2375.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2150.0,Lauryn Hill,Interlude 5,r&b/soul,2996.0799999999995,R. Kelly,Don't You Say No,r&b/soul,2290.3025000000002,Eminem,My Darling,hip hop,1973.577499999998,R. Kelly,Don't You Say No,r&b/soul,0.7420650301266755,Kelly Price,Don't Say Goodbye,r&b/soul,0.6678917888501971,A Tribe Called Quest,Rap Promoter,hip hop,0.6469414151461151,R. Kelly,Don't You Say No,r&b/soul,0.7486364422954158,Kelly Price,Don't Say Goodbye,r&b/soul,0.6800893517252719,A Tribe Called Quest,Rap Promoter,hip hop,0.6610104303769662
TREENNZ128F145B67D,SOALXFE12A6D4F78B0,AREIN101187FB5A5FA,Nat King Cole,She's Funny That Way,jazz,Lauryn Hill,Interlude 5,r&b/soul,3712.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3221.0,Eminem,My Darling,hip hop,3085.0,Lauryn Hill,Interlude 5,r&b/soul,3424.9599999999973,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2980.955000000001,Eminem,My Darling,hip hop,2909.3050000000003,Guy Clark,I Don't Love You Much Do I (2007 Remastered LP Version),country,0.8118769735659338,Keyshia Cole,I Changed My Mind,r&b/soul,0.7947174268107954,Anastacia,Club Megamix,rock,0.766260845926835,Guy Clark,I Don't Love You Much Do I (2007 Remastered LP Version),country,0.8169047955167411,Keyshia Cole,I Changed My Mind,r&b/soul,0.8020789901428723,Anastacia,Club Megamix,rock,0.7754714430742043
TRVUYIL128F4275FAD,SOCKFLV12A8C133605,AREIN101187FB5A5FA,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster),jazz,Lauryn Hill,Interlude 5,r&b/soul,2218.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1625.0,Dilated Peoples,Expansion Team Theme,hip hop,1563.0,Lauryn Hill,Interlude 5,r&b/soul,2019.2800000000025,Dilated Peoples,Expansion Team Theme,hip hop,1490.2349999999876,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1458.815,Dilated Peoples,Expansion Team Theme,hip hop,0.6324604352912784,Patricia Barber,Phaeton,jazz,0.5745397407741621,Snog,Into The Light,electronic,0.5697915434614342,Dilated Peoples,Expansion Team Theme,hip hop,0.6430775696660427,Patricia Barber,Phaeton,jazz,0.5877345201340949,Snog,Into The Light,electronic,0.5832268370598154
TRHOXSK128F145C9F9,SOLCRAY12A6D4F6095,AREIN101187FB5A5FA,Nat King Cole,The Very Thought Of You,jazz,Lauryn Hill,Interlude 5,r&b/soul,3398.0,Twista,I'm A Winner (Amended Album Version),hip hop,2878.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2441.0,Lauryn Hill,Interlude 5,r&b/soul,3149.5999999999995,Twista,I'm A Winner (Amended Album Version),hip hop,2715.662500000004,Life Without Buildings,New Town,rock,2281.8937500000075,Boyz II Men,Amazed,r&b/soul,0.7350222437746655,7L & Esoteric,Boxcutter Rap,hip hop,0.7197463586373146,Marissa Nadler,Famous Blue Raincoat,folk,0.708860409524065,Boyz II Men,Amazed,r&b/soul,0.7446471259315678,7L & Esoteric,Boxcutter Rap,hip hop,0.7308070669318518,Marissa Nadler,Famous Blue Raincoat,folk,0.7208331122794644
TRETXLU12903CD5688,SOIMSGC12D02198A5A,ARRL2QH1187B9AC814,Bing Crosby,Rudolph The Red-Nosed Reindeer,jazz,Lauryn Hill,Interlude 5,r&b/soul,3806.0,Twista,I'm A Winner (Amended Album Version),hip hop,2567.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2556.0,Lauryn Hill,Interlude 5,r&b/soul,3493.2000000000003,Twista,I'm A Winner (Amended Album Version),hip hop,2362.5749999999975,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2294.412499999997,Gene Autry,Rudolph The Red Nosed Reindeer,classical,0.758490921489151,Classified,All About U,hip hop,0.7178248063855532,Sara Gazarek,Yours (Live),jazz,0.7009285801973577,Gene Autry,Rudolph The Red Nosed Reindeer,classical,0.7688021592271441,Classified,All About U,hip hop,0.73169100437109,Sara Gazarek,Yours (Live),jazz,0.7139231121911069
TRORBTM128F93368FB,SOBEALQ12AB017EC86,ARBJ22B1187B9AD31C,Norah Jones,December,jazz,Twista,I'm A Winner (Amended Album Version),hip hop,2451.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2307.0,Lauryn Hill,Interlude 5,r&b/soul,2297.0,Twista,I'm A Winner (Amended Album Version),hip hop,2297.080000000004,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2110.040000000001,Lauryn Hill,Interlude 5,r&b/soul,2061.48,Marilyn Monroe,When I Fall In Love,jazz,0.6581244224660249,Descendents,When I Get Old,punk,0.6524725067505608,Tina Turner,All The Woman (Recorded Live In London '99),pop,0.6520204845866947,Marilyn Monroe,When I Fall In Love,jazz,0.667356774338222,Descendents,When I Get Old,punk,0.6613952399697519,Tina Turner,All The Woman (Recorded Live In London '99),pop,0.6610822342429592
TRFCNIJ128F423F32E,SOTBYQW12A6D4FE74B,ARBJ22B1187B9AD31C,Norah Jones,Don't Know Why (Live),jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3481.0,Lauryn Hill,Interlude 5,r&b/soul,3363.0,R. Kelly,I Mean (I Don't Mean It),r&b/soul,3249.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3256.3425000000025,R. Kelly,I Mean (I Don't Mean It),r&b/soul,3135.3024999999993,Mario Vazquez,Everytime I...,r&b/soul,3113.8750000000005,Mr. Vegas,I Don't Know Why I Love You,reggae,0.7964535510271367,Millencolin,Random I Am (Album Version),punk,0.775460898396144,Classified,Freezin In The Cold,hip hop,0.7678561831880045,Mr. Vegas,I Don't Know Why I Love You,reggae,0.8008764409912635,Millencolin,Random I Am (Album Version),punk,0.7808365982363298,Classified,Freezin In The Cold,hip hop,0.7738191946775766
TRYNZAL128F1464B5A,SOPHSDC12B0B8081BB,ARBJ22B1187B9AD31C,Norah Jones,Humble Me,jazz,Lauryn Hill,Interlude 5,r&b/soul,5323.0,Twista,I'm A Winner (Amended Album Version),hip hop,5013.0,Danity Kane,Hold Me Down (Album Version),r&b/soul,4160.0,Lauryn Hill,Interlude 5,r&b/soul,4964.200000000002,Twista,I'm A Winner (Amended Album Version),hip hop,4778.512499999993,Danity Kane,Hold Me Down (Album Version),r&b/soul,3993.7624999999975,The Berzerker,All About You,metal,0.8165288629506875,Syleena Johnson,All Of Me,r&b/soul,0.8117365374398715,Midtown,Knew It All Along (Acoustic),folk,0.7895723176353722,The Berzerker,All About You,metal,0.8221052713222236,Syleena Johnson,All Of Me,r&b/soul,0.8171996183834259,Dance Hall Crashers,Othello,reggae,0.7968144145664815
TRNGOHS128E0781235,SOOVFTG12AF72A4B85,ARBJ22B1187B9AD31C,Norah Jones,I've Got To See You Again,jazz,Lauryn Hill,Interlude 5,r&b/soul,3882.0,Twista,I'm A Winner (Amended Album Version),hip hop,3674.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3420.0,Lauryn Hill,Interlude 5,r&b/soul,3582.08,Twista,I'm A Winner (Amended Album Version),hip hop,3477.992499999999,Erykah Badu,I Want You,r&b/soul,3235.7712499999957,Hope Of The States,Sadness On My Back,punk,0.7980600525166122,New Found Glory,I'll Never Love Again,punk,0.7904993524487429,Mario Vazquez,Everytime I...,r&b/soul,0.7705833987088742,Hope Of The States,Sadness On My Back,punk,0.8042621450617822,New Found Glory,I'll Never Love Again,punk,0.79558930609822,Mario Vazquez,Everytime I...,r&b/soul,0.7747224262263515
TRPPHPQ128F4258FFC,SOOEHBK12A8AE479F1,ARBJ22B1187B9AD31C,Norah Jones,Sinkin' Soon (iTunes Live Session),jazz,Lauryn Hill,Interlude 5,r&b/soul,1880.0,The Prodigy,We Gonna Rock,electronic,1845.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1345.0,The Prodigy,We Gonna Rock,electronic,1792.9400000000028,Lauryn Hill,Interlude 5,r&b/soul,1627.92,Katy Perry,Hot N Cold (Innerpartysystem Main),electronic,1196.6437500000047,The Misfits,Static Age,punk,0.6088881546560606,Charlie Robison,Good Times,country,0.6052537335027683,Thompson Twins,We Are Detective,pop,0.6016170377215161,Charlie Robison,Good Times,country,0.6187127253648694,The Misfits,Static Age,punk,0.6162911634776579,Thompson Twins,We Are Detective,pop,0.6137257989065713
TRSSOKM128F1464B5C,SOQJPKL12A6D4F7D49,ARBJ22B1187B9AD31C,Norah Jones,The Long Way Home,jazz,Lauryn Hill,Interlude 5,r&b/soul,3704.0,Twista,I'm A Winner (Amended Album Version),hip hop,3049.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2970.0,Lauryn Hill,Interlude 5,r&b/soul,3374.639999999998,Twista,I'm A Winner (Amended Album Version),hip hop,2833.7524999999982,Erykah Badu,I Want You,r&b/soul,2811.9512500000014,Mario Vazquez,Everytime I...,r&b/soul,0.717289587211446,Manafest,Runaway,hip hop,0.7127018400143108,Josh Groban,Broken Vow (Album Version),classical,0.6997727652755005,Manafest,Runaway,hip hop,0.7243430639706159,Mario Vazquez,Everytime I...,r&b/soul,0.7219462124932764,Jonny Lang,Breakin Me,blues,0.7132739503730822
TRKMCAV128E0782298,SOGMFQZ12A6310EF6C,ARBJ22B1187B9AD31C,Norah Jones,Those Sweet Words,jazz,Lauryn Hill,Interlude 5,r&b/soul,2801.0,Twista,I'm A Winner (Amended Album Version),hip hop,2007.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1913.0,Lauryn Hill,Interlude 5,r&b/soul,2554.439999999997,Twista,I'm A Winner (Amended Album Version),hip hop,1845.8649999999973,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1706.8074999999972,Hello Saferide,Get Sick Soon,folk,0.6155402809897483,Slum Village,Call Me (Clean Version),hip hop,0.6153864168007992,Clawfinger,Revenge,metal,0.6130673655147686,Slum Village,Call Me (Clean Version),hip hop,0.6357729901878229,A Tribe Called Quest,Baby Phife's Return,hip hop,0.6312851549806506,Hello Saferide,Get Sick Soon,folk,0.6291416057782379
TRBQFLA128F423F329,SODUTPQ12A6D4FE737,ARBJ22B1187B9AD31C,Norah Jones,Wish I Could (Live),jazz,Lauryn Hill,Interlude 5,r&b/soul,3054.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2646.0,Twista,I'm A Winner (Amended Album Version),hip hop,2505.0,Lauryn Hill,Interlude 5,r&b/soul,2774.3200000000015,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2412.110000000001,Twista,I'm A Winner (Amended Album Version),hip hop,2322.22,Sage Francis,Keep Moving,hip hop,0.7117156288452975,Berlin,Masquerade,pop,0.7107357271370878,illScarlett,Clearer Now,punk,0.7100511528739114,Sage Francis,Keep Moving,hip hop,0.7263399641309348,illScarlett,Clearer Now,punk,0.723416799878318,Berlin,Masquerade,pop,0.7202896112367141
TRCLZPO128F427CD3A,SOMMQAC12CF5F86E67,ARBJ22B1187B9AD31C,Norah Jones,My Dear Country,jazz,Lauryn Hill,Interlude 5,r&b/soul,4157.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3183.0,Nelly,Splurge,hip hop,2584.0,Lauryn Hill,Interlude 5,r&b/soul,3822.119999999997,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2902.9474999999957,Nelly,Splurge,hip hop,2417.242500000003,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,0.711505540254775,The Cat Empire,The Car Song,reggae,0.7065540554632581,Common,Book Of Life,hip hop,0.7011070232074434,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,0.7287728118461179,The Cat Empire,The Car Song,reggae,0.7211970909550356,Ice Cube,Dead Homiez,hip hop,0.7181582639713501
TRWAPCT128F1494611,SONBELN12AB0184D8F,ARIFGKC1187B9B04D5,Dean Martin,I Love The Way You Say Goodnight,jazz,Lauryn Hill,Interlude 5,r&b/soul,5872.0,Twista,I'm A Winner (Amended Album Version),hip hop,5743.0,Erykah Badu,I Want You,r&b/soul,5142.0,Twista,I'm A Winner (Amended Album Version),hip hop,5482.057499999992,Lauryn Hill,Interlude 5,r&b/soul,5472.720000000002,Erykah Badu,I Want You,r&b/soul,4995.2537499999935,OutKast,The Way You Move,hip hop,0.7743663708786931,Doyle Bramhall,Dimples,jazz,0.7166167545055655,Marilyn Manson,Para-noir,metal,0.7100931428050912,OutKast,The Way You Move,hip hop,0.7803755978073242,Doyle Bramhall,Dimples,jazz,0.7214033419938675,Marilyn Manson,Para-noir,metal,0.7143962708611991
TRNBZVW128F92EE688,SOANWBV12AB0184B24,ARIFGKC1187B9B04D5,Dean Martin,White Christmas,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1466.0,Eminem,8 Mile,hip hop,1291.0,Twista,I'm A Winner (Amended Album Version),hip hop,1271.0,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1270.578749999999,Eminem,8 Mile,hip hop,1143.5212499999998,Twista,I'm A Winner (Amended Album Version),hip hop,1118.2824999999993,Jamie Scott & The Town,When Will I See Your Face Again,folk,0.5305304833555632,Mississippi Fred McDowell,When I Lay My Burden Down,blues,0.5209252966392623,Darkel,At The End Of The Sky,electronic,0.5134859791978874,Jamie Scott & The Town,When Will I See Your Face Again,folk,0.5511063866647862,Darkel,At The End Of The Sky,electronic,0.5370846194594372,Mississippi Fred McDowell,When I Lay My Burden Down,blues,0.528870346493555
TRHZOEX128F93588AB,SOEXXLQ12A58A7A0CD,ARIFGKC1187B9B04D5,Dean Martin,Memories Are Made Of This,jazz,Ja Rule,One of Us,hip hop,1301.0,Lauryn Hill,Interlude 5,r&b/soul,1254.0,Black Eyed Peas,One Tribe,hip hop,1110.0,Ja Rule,One of Us,hip hop,1196.4250000000047,Lauryn Hill,Interlude 5,r&b/soul,1081.0399999999995,Black Eyed Peas,One Tribe,hip hop,1042.7899999999997,Dolly Parton,Highlight Of My Life,country,0.5289641868382992,Kenny Loggins,Conviction Of The Heart,jazz,0.5134151418280409,Amici Forever,Requiem for a Soldier (Band of Brothers),classical,0.5072810957841226,Dolly Parton,Highlight Of My Life,country,0.54007117964669,Kenny Loggins,Conviction Of The Heart,jazz,0.5344556251986885,Amici Forever,Requiem for a Soldier (Band of Brothers),classical,0.526420330777086
